CSM5LLGB,CSM6J2H9,CSM79HGR,ESM5GEYX,ESM5GEYY,ESM5GEZ1,ESM5MEAB,ESM5MEB9,ESM5MEC7,ESM5MEDP,ESM5MEE2,ESM5MEEJ,ESM718U9,ESM7F5AE,HSM5MD6G,HSM5MD6S,HSM67VDR,HSM67VDT,HSM67VDX,HSM6XRQC,HSM6XRTE,HSM7CZ2X,HSM7J4JV,HSMA33J1,HSMA33NG,HSMA33P2,MSM5LLFG,MSM5LLFM,MSM5LLH2,MSM5LLHE,MSM5LLHV,MSM5LLI6,MSM5LLIK,MSM6J2JF,MSM6J2JH,MSM6J2M3,MSM6J2PQ,MSM79H52,MSM79H8J,MSM79H94,MSM79H9U,MSM79HCN,MSM79HF1,MSM9VZFJ,PSM6XBQM,PSM6XBRM,PSM6XBSE,PSM6XBSG,PSM6XBTZ,PSM6XBVY,PSM7J13U,PSM7J19X,PSM7J1B3,PSM7J1BN,PSM7J1C2,PSMA2651
0,0.000175594,0.000502288,0.00089251,0.000504051,0.000535251,0.000479319,0.000418624,0.000416568,0.000236812,0.000705228,0.000636382,0.000113237,0.000444452,0,0.000336157,0.00041736,0.000177558,0.000458294,0.000656318,0.000553099,0.000473594,0.000301619,0.000568258,0.000188416,0.000459245,0,0.00051441,0.000413428,0.000144427,0,0.000137625,0.000238003,0.000477248,0.000714709,0.000660854,0.000725798,0.000467854,0.000476938,0.000185344,0.000626388,0.000699883,0.000726872,0.00043712,0.000296091,0.00045771,0.000660811,0.000157584,0.000289483,0.000413511,0.000210309,0.000565245,0.000312683,0.000406731,0.000277987,0.000374906
0,0,0.000138082,0.000275446,0.000163528,0.000145834,0.000243766,0.000142952,0.0002909,0.000374075,0.000107504,0.000362218,0.000276804,0.000284344,0,0.000150284,0.00038553,0.000279475,0.00018797,0.000177249,0.000201579,0.00016836,0.000186461,0.00024885,0.000461783,0.000333516,0,0,7.37E-05,8.98E-05,0,0,0.000292724,0.000220671,0.000154878,0.000174295,5.04E-05,0.000272674,0.000278764,0.000387851,0.000230706,0.000109633,0.000110542,0.000248973,0.000489962,0.000246117,0.000404307,0.000450053,0.000328363,0.000237938,0.000362001,0.000187648,0.000337753,0.000209987,0.000348863,0.000258955
0,0.000312321,0.00048714,0.000513023,0.000575686,0.00058891,0.000557911,0.000494534,0.000551249,0.000776298,0.000533049,0.000672584,0.000201386,0.000528325,0,0.000589877,0.000651307,0.000718116,0.000604281,0.000749557,0.000534084,0.00046638,0.000439107,0.000541803,0.00049129,0.000621794,0.000481819,0.000356392,0.0004302,0.000387022,0,0.000363173,0.00042101,0.00043148,0.000433099,0.000590701,0.000673693,0.000443327,0.000593932,0.000615307,0.000469176,0.000527117,0.000400295,0.000702188,0.00070396,0.000755977,0.000666054,0.000649034,0.000778754,0.000551438,0.000729911,0.000354861,0.000484275,0.000200998,0.000423305,0.00057784
0,0,0.000235152,0.00025145,0.000107017,0.000247953,0.000216783,0.000170237,0.00014398,0.000243631,0.000399098,0.000166829,0.000201824,0.000191683,0,0.000278103,0.00023687,0.000135038,0.000356417,0,0.000220797,0.000297361,0.000181228,0.00030877,0,0.000267014,0,0,0.000211128,0,0,0,0,0.000208159,0.000387678,0.000312802,0.000401895,0.000346196,0.00023666,9.15E-05,0.000302241,0.000274203,0.000320107,0.000393231,6.09E-05,0.000104202,0.000250637,0.000189805,0.000105318,0.000132278,0,0.000506288,0.000100321,0.00030666,8.37E-05,0.0002546
0,0,2.56E-05,0,5.72E-05,4.42E-05,0,3.00E-05,7.63E-05,0,0,0,0.000145573,0,0,0,0,0,1.96E-05,9.35E-05,0,4.35E-05,0,3.85E-05,0,2.80E-05,0,0,0,0,0,0,0,8.81E-05,0,0,0,3.75E-05,1.57E-05,0,6.64E-05,0,2.28E-05,0,8.63E-05,0,0,0,0,0,0,6.75E-05,0.000103045,7.44E-05,0,0
0,0,0,0,8.78E-05,0.000101878,0.000245439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200342,0,0,0,0,0,0,0,0,0,0,0,9.77E-05,0,0,0,0,7.06E-05,0.000156223,0.000100146,0,0.00011586,0,0.000204398,0,0,0,0,0,0,0,0.000239596,0.00034249,0.00028094,0
0,0.00165547,0.000961462,0.000692474,0.000849011,0.000321067,0.000849152,0.000814939,0.000746856,0.00117597,0.000403227,0.000795408,0.000391947,0.000779433,0,0.000723435,0.00104693,0.00111757,0.000821994,0.00103693,0.000806265,0.000388879,0.000587091,0.000400992,0.00116975,0.00068181,0.000642219,0.00025646,0.000389617,0.000507746,0.000520216,0.00124499,0.00102569,0.000800593,0.000681782,0.000718615,0.000479828,0.000584879,0.000714578,0.00128073,0.00063484,0.000561277,0.000624289,0.000890911,0.000997039,0.00113186,0.000584048,0.00121099,0.00122249,0.0010763,0.000974496,0.000426924,0.000821491,0.000260527,0.000751999,0.00115181
0,0,0,0,8.50E-05,4.93E-05,0,6.70E-05,5.67E-05,0,0,0,0.000162263,0,0,0,0,0,4.37E-05,0,0,9.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70E-05,0,5.09E-05,0,0,0,0,0,0,0,0,7.35E-05,5.64E-05,0.000165792,0,0
0.00170144,0.00151956,0.00101448,0.000530128,0.00101277,0.000943967,0.00150531,0.00119362,0.000923993,0.0012894,0.00121015,0.0011629,0.00118661,0.000873354,0,0.00129659,0.00132605,0.00107695,0.00093381,0.00157113,0.00127577,0.00105092,0.000642967,0.00109559,0.00121769,0.00132886,0.00346596,0.00179422,0.00268009,0.0024682,0.00280761,0.00165449,0.00303861,0.000838686,0.000611414,0.00101451,0.00100303,0.000840978,0.0011489,0.00112159,0.000776744,0.000897886,0.000527532,0.000913334,0.00114905,0.00085701,0.000916153,0.00133577,0.000717857,0.00141627,0.00124159,0.000949777,0.000824134,0.000234497,0.00140031,0.00119419
0,0.000246159,0.000778234,0.000519124,0.000431187,0.000431981,0.000832806,0.000482836,0.000417521,0.000404945,0.000493715,0.000592091,0.000421102,0.000590581,0,0.000423318,0.000485917,0.000434559,0.000472519,0.00054938,0.000617904,0.00044374,0.000724508,0.000500889,0.000283311,0.000463079,9.89E-05,0.000701337,0.000547409,0.00028868,0.000362603,0.000785933,0.000160598,0.000562062,0.000694645,0.000588251,0.000830299,0.000320444,0.000478318,0.000399529,0.000519817,0.000574415,0.00049592,0.000563652,0.000464283,0.000375248,0.000533071,0.000844484,0.0005144,0.00050988,0.00054456,0.000304383,0.000463093,0.000404205,0.000252167,0.000550905
0,0.000467557,0.000675281,0.000575173,0.000415269,0.000867498,0.000453348,0.00049595,0.000498179,0.000483789,0.000863051,0.00063715,0.000328727,0.000475949,0,0.000680368,0.000433487,0.000149015,0.000560203,0.000611875,0.000684801,0.000750801,0.000686328,0.000894879,0.000266835,0.000579483,0,0.00028427,0.000160252,0.000195324,0,0.000196071,0.000640447,0.000403714,0.000794974,0.000816431,0.000886055,0.000519391,0.000707238,0.000226989,0.000661771,0.00101411,0.0005994,0.000558571,0.0005518,0.000401508,0.000612638,0.000297439,0.000493456,0.000551053,0.000237313,0.000706008,0.000326553,0.000477312,0.000401554,0.000330373
0.00112707,0,9.77E-05,0.000149025,0.000227591,0.000243524,0,0.000302713,0.000157037,0.000264273,0.000267234,0.000114929,0.000153466,0.000107326,0,7.72E-05,0.000425409,0.000127019,0.000400788,0,0.000265138,8.55E-05,0.000260561,0.000326471,9.09E-05,0.00011148,0,0,0.000451177,0.000383545,0,0.000178872,0.000593671,0.000306867,0.000199208,0.000150774,0.000384276,0.000288159,0.000175076,0.000274788,8.94E-05,8.72E-05,0.000146111,0.00013489,9.33E-05,7.53E-05,7.89E-05,0,0.000228514,0.000181025,0.000110868,0.000140416,0.000299916,0.000436271,0.000239655,0.000118289
0.00106596,0.000368834,0.000492191,0.000496813,0.000554758,0.000434654,0.000640008,0.00037308,0.000585696,0.00062183,0.000495397,0.00048057,0.000634233,0.000424203,0,0.000506575,0.000521947,0.000663932,0.000414091,0.000448962,0.000637367,0.000387371,0.000466721,0.000535377,0.000564604,0.000599863,0,0.000520984,0.000192768,0.000288075,0,0.000418343,0,0.000493002,0.000461674,0.000405171,0.000469099,0.000445693,0.000559369,0.000658387,0.000420588,0.000502262,0.000378466,0.000463046,0.000765185,0.000477463,0.000460364,0.000584165,0.000475737,0.000402225,0.000422912,0.000248591,0.000550168,0.000253079,0.000616745,0.00051902
0,0,0,2.05E-05,6.51E-05,9.92E-05,0,3.38E-05,2.91E-05,0,0,3.34E-05,0.000165167,0,0,0,7.66E-05,0,2.24E-05,0,3.01E-05,4.98E-05,0,0,0,6.25E-05,0,0,0,0,0,1.00E-04,0,2.39E-05,2.64E-05,1.60E-05,2.76E-05,4.07E-05,0.000105158,3.60E-05,4.90E-05,0,0,4.94E-05,4.88E-05,0,0,7.69E-05,4.33E-05,0,0,7.55E-05,0,0,0,0
0,0,0,0,0.000109845,0.000127836,0,0,8.90E-05,0,6.47E-05,1.00E-04,0,9.43E-05,0,0,3.77E-05,0,4.52E-05,0,3.07E-05,4.90E-05,0,4.34E-05,0,3.02E-05,0,0,0,0,0,0,0,4.94E-05,2.59E-05,1.62E-05,3.23E-05,3.89E-05,3.52E-05,0,2.45E-05,0,0,0.000122343,4.80E-05,0,0,0,0,3.69E-05,0,0,2.93E-05,8.62E-05,6.87E-05,0
0,0,0,1.08E-05,4.17E-05,3.78E-05,0,3.19E-05,1.35E-05,2.27E-05,0,3.26E-05,7.73E-05,1.55E-05,0,0,3.73E-05,0,1.16E-05,0,0,4.75E-05,0,3.98E-05,0,1.50E-05,0,0,0,0,0,0,0,3.57E-05,1.20E-05,1.51E-05,0,0,4.25E-05,0,3.80E-05,0,2.53E-05,1.13E-05,4.80E-05,1.92E-05,0,0,2.11E-05,1.70E-05,0,0,1.34E-05,8.16E-05,6.62E-05,0
0,0.000319909,0.00105286,0.000951031,0.000695044,0.000899448,0.00064656,0.000466288,0.000718145,0.000622479,0.00087273,0.000900491,0.00136406,0.000805955,0,0.000822441,0.000844954,0.000777162,0.000855379,0.000531742,0.000742938,0.000733801,0.000531368,0.000594973,0.000684793,0.000819001,0.000738819,0.000573924,0.000533168,0.000653216,0,0.00094422,0.000328179,0.000739988,0.000748998,0.00083477,0.000916881,0.000831919,0.000895016,0.000856597,0.000718019,0.000767322,0.000793507,0.000847007,0.00089555,0.000667591,0.000800061,0.000566758,0.000734318,0.000619467,0.000740969,0.000465937,0.000560668,0.00051005,0.000774413,0.000756879
0,0,0,2.77E-05,2.94E-05,3.41E-05,0,4.63E-05,3.92E-05,0,0,0,0.000112226,0,0,0,0,0,0,0.0001442,0,6.71E-05,0,0,0,0,0,0,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,6.71E-05,0,3.52E-05,0,0,0,0,0,0,0,0,0,0.000117876,0.000114666,0,0
0,0,0.000115196,5.73E-05,0.00015966,0.000170007,8.37E-05,0.000172011,0.000143709,0.000212023,8.82E-05,0.00019187,0.000427921,8.93E-05,0,0.000189989,5.48E-05,0.000190344,0.000147374,0.000154403,0.000169932,0.000203874,0,6.03E-05,0.000266136,8.78E-05,0,0,0,0,0,0,0,0.000199523,3.59E-05,6.11E-05,0,0,7.06E-05,0.000167489,0.000172483,0.00012711,6.65E-05,7.06E-05,0.000140107,0.000158576,0.000210412,0.000111002,0,0.000234393,8.86E-05,0.000101907,0.000196768,0.000303229,0,0.00019526
0,0,1.60E-05,2.39E-05,8.61E-05,5.73E-05,3.38E-05,1.96E-05,6.57E-05,5.65E-05,9.23E-05,3.86E-05,0.000141554,1.80E-05,0,5.18E-05,4.36E-05,4.29E-05,3.88E-05,0,1.74E-05,5.76E-05,4.26E-05,0.000120458,2.68E-05,7.04E-05,0,0,5.02E-05,0,0,0,0,1.40E-05,3.19E-05,9.20E-05,3.44E-05,2.33E-05,6.01E-05,4.43E-05,5.65E-05,0.000128053,4.44E-05,4.17E-05,8.34E-05,2.43E-05,9.14E-05,4.44E-05,0,2.05E-05,0,4.33E-05,4.87E-05,0.000144912,0.000157366,5.99E-05
0,0,0,0,8.98E-05,4.42E-05,0,0,6.65E-05,0,0,0,0.000145573,0,0,0,8.62E-05,0,0,0,0,8.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01E-05,0,4.56E-05,0,0,0,8.93E-05,0,0,0,0,0,0,8.25E-05,0.000171809,0.000148739,0,0
0,0,0.000168917,8.38E-05,0.000133798,0.000155954,0,0,0.000177033,0.00020396,0,0,0.000333011,6.45E-05,0,0.000183197,0,0.000228011,9.30E-05,0,0.000122905,9.95E-05,0.000152442,0.000175438,9.46E-05,0,0,0,0,0,0,0,0,4.95E-05,0,3.36E-05,0.000123892,8.42E-05,0.000106688,0.000159375,4.97E-05,9.25E-05,0,5.10E-05,0,8.70E-05,0,0,8.95E-05,7.34E-05,0,0.000230927,0.000115798,0.000170126,0.000279104,7.11E-05
0,0.000361943,0.00105983,0.000768006,0.000595115,0.000712786,0.000911244,0.000886013,0.000890915,0.000945578,0.00075953,0.000875721,0.000969978,0.00100727,0,0.000934516,0.000828136,0.000933166,0.000888174,0.000971613,0.000852202,0.000682778,0.00127385,0.000908454,0.000965648,0.000880695,9.27E-05,0.000593528,0.000594959,0.000200246,0.000153051,0.000656953,0,0.000889007,0.00076801,0.00079118,0.000777558,0.000903786,0.000972313,0.000946162,0.000778798,0.000923927,0.000888482,0.000932417,0.000813543,0.000880866,0.00114823,0.00116014,0.00107161,0.000924537,0.000887808,0.000908988,0.000790153,0.000553539,0.000669738,0.000793946
0,0,0,0,6.34E-05,7.58E-05,5.82E-05,6.85E-05,2.88E-05,0,0,0,8.24E-05,0,0,4.45E-05,3.84E-05,0,4.34E-05,0,3.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,2.40E-05,0,0,0,0,0,3.84E-05,2.46E-05,0,2.59E-05,4.92E-05,0,0,0,0,0,7.12E-05,6.14E-05,7.52E-05,5.77E-05,8.42E-05,0.000140034,0
0,0,0,0,0,0,0,0,2.98E-05,5.26E-05,0,0,0,0,0,0,0,0,2.37E-05,0,0,0,0,4.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68E-05,0,0,0,0,5.42E-05,0,0,4.23E-05,0,4.58E-05,0,0,0,0,0,0,0
0,0.00030746,0.00122176,0.00091711,0.00109427,0.000511203,0.000965733,0.001116,0.00120476,0.00123361,0.000737028,0.00120053,0.00090749,0.00154986,0,0.00147649,0.00111982,0.00153989,0.00085122,0.00107758,0.00101122,0.00072546,0.00143676,0.00103789,0.00144006,0.00121209,0.00091446,0.000340713,0.000300689,0.00114202,0.00111711,0.00116844,0.00126963,0.00113549,0.000801887,0.000858018,0.000397627,0.00112371,0.00106278,0.0017058,0.000833231,0.0008161,0.000825812,0.00111663,0.00133109,0.00150776,0.000851027,0.0013753,0.00164942,0.00141232,0.00158676,0.000818054,0.0014238,0.000680982,0.00149545,0.00129215
0,0.000569252,0.00065367,0.000481614,0.000510983,0.000472394,0.000417811,0.000529308,0.000433555,0.000494786,0.000455942,0.000507954,0.000454333,0.000568058,0,0.00043397,0.000482239,0.000402433,0.00049514,0.000612803,0.000459522,0.000441367,0.000668171,0.000599069,0.00061675,0.000605284,0.000496327,0.000239603,0.000495549,0.000718456,0.000164323,0.000641827,0.000349677,0.000551523,0.000641765,0.000578824,0.000664335,0.000771143,0.000505732,0.000368989,0.000621184,0.00063276,0.000584072,0.000521422,0.000530776,0.000442777,0.000720268,0.000491075,0.000552152,0.000464854,0.000459014,0.000458884,0.000448124,0.000433084,0.000330522,0.000555222
0.000523518,0,0.000520252,0.00040899,0.000472931,0.000368282,0.000690639,0.000592974,0.00039512,0.000481781,0.000532514,0.000422004,0.000291495,0.000424141,0,0.000445291,0.000519107,0.000600523,0.000490362,0.000782247,0.000457385,0.000454607,0.000599608,0.00041845,0.000499375,0.000662775,0.000718283,0.00041559,0.000234033,0.00057472,0.00059234,0.000361177,0.000623447,0.000526084,0.000455118,0.000553573,0.00056762,0.000330219,0.000493183,0.000454485,0.000629367,0.000323796,0.000449505,0.00055914,0.000441279,0.000568553,0.000441014,0.000346884,0.000508993,0.000538532,0.00067351,0.000518838,0.000337735,0.000542319,0.000434653,0.000435126
0,0.000659764,0.00064179,0.000529077,0.000443412,0.000504059,0.000507136,0.000517343,0.000376192,0.000372436,0.000581618,0.000338402,0.000498013,0.000663877,0,0.000498919,0.000622524,0.000591506,0.000536556,0.000633616,0.000514142,0.000333728,0.000821986,0.000380443,0.000547316,0.000513383,0.000162212,0.000268933,0.000293825,8.67E-05,0,0.000502805,0.000284069,0.000548301,0.000549233,0.000514448,0.000778387,0.000451342,0.000511318,0.000417054,0.000544863,0.00055936,0.000520261,0.000556467,0.000652826,0.000605648,0.00066577,0.00045003,0.000465363,0.000521818,0.000819019,0.000522192,0.000545439,0.000386145,0.000522852,0.000469855
0,0.000626886,0.000656426,0.000597339,0.000575686,0.000583884,0.000441775,0.000560018,0.000536771,0.000527583,0.000433946,0.000610563,0.000424053,0.000521948,0,0.000435007,0.000439648,0.000520802,0.000411592,0.000605514,0.000607745,0.000441256,0.000648293,0.000494662,0.000453075,0.000555783,0.000334227,0.000129639,0.000215402,0.000178152,0,0.000253262,0,0.000593633,0.000570111,0.000643632,0.000755464,0.000702043,0.000530448,0.000515643,0.000576976,0.000524504,0.0005228,0.000533039,0.000469535,0.000617259,0.000520146,0.000380177,0.000739381,0.000838268,0.000743553,0.000622678,0.000449856,0.000273412,0.000465176,0.000394754
0,0,1.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-05,0,0,0
0,0,5.72E-05,4.29E-05,6.07E-05,3.54E-05,0,7.12E-05,4.02E-05,0,2.23E-05,2.30E-05,5.82E-05,2.15E-05,0,0,5.31E-05,2.56E-05,3.11E-05,0,6.25E-05,6.90E-05,0,0,3.23E-05,2.11E-05,0,0,0,0,0,0,0,5.05E-05,1.84E-05,0,0,5.64E-05,4.89E-05,2.67E-05,1.71E-05,0,1.82E-05,1.70E-05,6.71E-05,2.89E-05,0,0,5.99E-05,2.44E-05,0,5.21E-05,6.06E-05,0.000178283,4.87E-05,2.37E-05
0,0,0.000598622,0.000805261,0.000379019,0.000649367,0.000408362,0.000640415,0.0005359,0.000562081,0.000557866,0.000458423,0.000286684,0.000397984,0,0.000512077,0.000442216,0.00033946,0.000467041,0.000249906,0.000759842,0.000341904,0.00093212,0.000824372,0.000416283,0.000526718,0,0.000182902,0.000508076,0.000240622,0,0.000449716,0,0.000502937,0.000484407,0.000793839,0.000687566,0.00093233,0.000809149,0.00039195,0.000660179,0.000878964,0.000694904,0.000593208,0.000327538,0.000338052,0.000468654,0.000445688,0.00024697,0.000647603,7.24E-05,0.000480448,0.000300555,0.000407376,0.000163181,0.000552046
0,0.000196805,2.28E-05,6.07E-05,1.92E-05,0,0,4.37E-05,2.59E-05,1.89E-05,2.70E-05,1.51E-05,3.77E-05,3.88E-05,0,1.84E-05,0,1.42E-05,2.88E-05,0,1.15E-05,2.18E-05,8.43E-05,3.63E-05,2.10E-05,1.25E-05,7.58E-05,0,0.000111831,0,0,4.52E-05,0,1.10E-05,6.44E-05,4.11E-05,1.33E-05,1.75E-05,2.93E-05,2.96E-05,3.05E-05,1.71E-05,3.37E-05,1.06E-05,0,1.60E-05,1.65E-05,0,0,1.61E-05,0,0,0,0,0,2.96E-05
0.000624058,0.00154,0.000655996,0.000655223,0.000390967,0.000363219,0.000350333,0.000426511,0.000486046,0.00047884,0.00045355,0.000455211,0.000426953,0.000448695,0,0.00043356,0.000381174,0.000465749,0.00046178,0.000629848,0.000402183,0.000385799,0.000523456,0.000529175,0.000339138,0.000485968,0.00154942,0.000566784,0.000255507,0.00109645,0.00145836,0.000695464,0.00242609,0.000402112,0.000701337,0.0005647,0.000406565,0.000599916,0.000408662,0.000298715,0.000435877,0.000701294,0.000568748,0.000490743,0.0004403,0.000339598,0.000647717,0.000652701,0.000535392,0.000364237,0.000294665,0.000430623,0.000369972,0.000311383,0.000202848,0.000444655
0.00486058,0.0022647,0.000722869,0.000565196,0.000520985,0.000389377,0.000411561,0.000528621,0.000476594,0.000549335,0.000497492,0.000430787,0.000559676,0.000598792,0,0.000431603,0.000335707,0.000354837,0.000617782,0.000487944,0.000546294,0.000499126,0.000540996,0.000567275,0.00041255,0.000446112,0.00218981,0.00224353,0.00118629,0.00216369,0.00206925,0.000557077,0.00303084,0.000530134,0.000691789,0.000549577,0.000647168,0.000635472,0.000504466,0.000465831,0.000545156,0.000593149,0.000544911,0.000453512,0.000464729,0.000429548,0.000484006,0.000596352,0.000559312,0.000563895,0.000398072,0.000491993,0.000514509,0.000420297,0.00036994,0.000470413
0.000235305,0.000105076,7.76E-05,0.000175957,0.000122253,6.22E-05,0.000215425,8.33E-05,0.000162716,0.000160974,7.77E-05,0.00019092,0.000203381,0.000188685,0,0.000144832,0.000108383,0.000120259,0.000118116,0.000217614,0.000169635,0.000100666,0.000176322,0.000153254,7.55E-05,0.000173951,0.000158516,0.00012339,0.00024162,0.000170355,0.000262532,0.000120175,0.000278839,0.000197631,0.00022341,0.000126883,9.50E-05,0.000148502,0.000126406,0.000204559,0.000190992,0.000108428,0.000146907,9.07E-05,0.000157662,0.000169496,6.52E-05,0.000187706,0.000193507,0.000144052,0.00019917,0.000134603,0.000268917,0.000171524,8.58E-05,8.34E-05
0,0,0,0,8.51E-06,0,2.22E-05,0,0,0,1.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.12E-05,0,0,0,0,0,0,0,0,0,0,0,2.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.72E-05,0,0,0,2.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.12E-05,9.73E-05,7.22E-05,0,0,4.12E-05,0,0,0,0.000235882,0,0,0,0,0,3.41E-05,0,0,7.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79E-05,0,3.70E-05,0,0,0,0,0,0,0,0,5.42E-05,0.000128939,0.000120506,9.88E-05,0
0,0,0,1.70E-05,5.45E-05,2.11E-05,0,0,0,0,0,0,0.000137168,0,0,0,0,0,0,0,0,4.02E-05,0,0,0,0,0.00016178,0,7.02E-05,0,0.000267025,0,0,0,0,0,0,0,0,0,4.10E-05,0,0,0,4.05E-05,0,0,0,0,0,0,3.07E-05,0,0.000206584,0.000116356,0
0,0,6.49E-05,2.43E-05,5.27E-05,3.00E-05,6.94E-05,4.07E-05,3.45E-05,5.89E-05,3.84E-05,3.96E-05,9.87E-05,3.70E-05,0,5.32E-05,4.55E-05,4.42E-05,2.66E-05,0.000126873,3.57E-05,5.90E-05,8.74E-05,5.00E-05,5.50E-05,3.64E-05,0,0,0,0,0,0,0,2.88E-05,6.25E-05,1.90E-05,3.53E-05,4.83E-05,2.08E-05,4.60E-05,6.01E-05,5.31E-05,3.32E-05,5.86E-05,5.78E-05,4.99E-05,9.60E-05,0.000182421,5.13E-05,4.21E-05,7.35E-05,4.47E-05,6.99E-05,0,0,4.08E-05
0,0,0,0,2.73E-05,3.18E-05,0,0,5.49E-05,0,6.10E-05,0,0.000207433,0,0,0,0,0,0,6.71E-05,0,6.26E-05,0,0,0,0,0,0,0,0,0,0,0,2.99E-05,0,1.00E-05,0,0,0,4.77E-05,0,2.81E-05,0,0,6.12E-05,2.64E-05,2.54E-05,0,0,2.23E-05,7.77E-05,4.52E-05,3.56E-05,0.000157945,8.58E-05,0
0,0,0,1.71E-05,1.86E-05,6.38E-05,0,0,4.92E-05,0,0,0,0.000136232,0,0,0,0,0,3.67E-05,0,0,8.14E-05,0,0,0,0,0,0,0,0,0.000268453,8.18E-05,0,3.97E-05,0,0,0,0,2.93E-05,0,4.29E-05,0,0,0,4.16E-05,0,0,0,0,0,0,9.39E-05,0.000119483,0.000279522,0,0
0,0,0,1.45E-05,0.000108085,1.80E-05,8.31E-05,4.88E-05,4.15E-05,0,6.90E-05,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49E-05,0,5.31E-05,0,5.56E-05,0,3.46E-05,0,0,0,0,2.52E-05,0,2.68E-05,6.21E-05,0,4.94E-05,0
0,0,0,2.59E-05,2.75E-05,0,0,2.11E-05,3.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,0,1.53E-05,0,0,0,0,0,0,0,0,0,0,2.45E-05,1.88E-05,0,8.81E-05,0
0,0.000915574,0.000970885,0.000884663,0.000993396,0.000796552,0.000782756,0.000857943,0.000803005,0.00134512,0.000594251,0.000924989,0.000654056,0.000909506,0,0.00094995,0.000980967,0.00111366,0.000911468,0.00098233,0.000999645,0.000953197,0.000892749,0.000806248,0.00112753,0.000913912,0.000283587,0.000557153,0.000623249,0.000457612,0.000234036,0.00121288,0.000496736,0.00101338,0.000880601,0.000783153,0.000837818,0.00104512,0.00103803,0.00110418,0.00085393,0.000947983,0.000606149,0.00104478,0.000799818,0.00119211,0.000834593,0.000549383,0.00110616,0.000858759,0.00132331,0.00083826,0.000889519,0.000618777,0.000942232,0.000878266
0,0,0.000290758,0.000218334,0.000211269,0.000246504,0.000170722,0.000200851,0.000368775,0.000137049,0.000410481,9.77E-05,7.20E-05,0.000274479,0,0.000306246,0.000186727,6.85E-05,0.000394308,0.000625147,0.000172883,0.000242452,0.000141918,0.000288924,0.000226956,0.000209988,0,0.000150282,0.000169173,0,0,0,0,0.00011561,0.000457757,0.000359273,0.000551361,0.000198504,0.000254821,0,0.00036036,0.000425174,0.000328903,0.0003362,0,0.00020466,0.000197143,0,0.000127046,0.000100537,0,0.000254241,2.82E-05,0.000165528,0.000204211,0.000134112
0,0,0.000959052,0.000549699,0.000757074,0.000427885,0.000960563,0.000796907,0.000856655,0.000919925,0.000546618,0.000871475,0.000797948,0.00109572,0,0.000921937,0.000838681,0.00109276,0.000690639,0.00109809,0.000700874,0.000609035,0.000715218,0.000666395,0.00120663,0.000861653,0,0.000108231,0.00029974,0,0,0.000139673,0.000239623,0.000815776,0.000489023,0.000635217,0.000285098,0.000674115,0.000719383,0.00119695,0.000683357,0.000457463,0.000679696,0.000795488,0.00102689,0.000945835,0.000719749,0.00111361,0.00101209,0.000971781,0.0011444,0.000226745,0.00095202,0.000230357,0.000998339,0.000891324
0,0,0,8.12E-05,9.98E-05,0.000268864,0.000118223,0.000292647,9.58E-05,3.32E-05,4.37E-05,0.000154871,0.000435571,8.15E-05,0,6.08E-05,0.000251718,7.34E-05,0.000151326,6.88E-05,9.82E-05,0.000168385,4.94E-05,0.000222345,0.000185657,0.000183688,0,0,5.85E-05,0,0,0,0,0.000112553,0.000103539,3.19E-05,8.14E-05,2.72E-05,0.000117028,5.02E-05,0.000114903,0.000148587,7.01E-05,0.000179509,0.000292906,8.28E-05,0,0,0.000197679,4.72E-05,0.000124363,0.00036132,0.000247601,0.000172314,0.000280016,4.47E-05
