ID	CSM5LLGB	CSM6J2H9	CSM79HGR	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5MEAB	ESM5MEB9	ESM5MEC7	ESM5MEDP	ESM5MEE2	ESM5MEEJ	ESM718U9	ESM7F5AE	HSM5MD6S	HSM67VDR	HSM67VDT	HSM6XRQC	HSM6XRTE	HSM7CZ2X	HSM7J4JV	HSMA33J1
gi|19698937|gb|AAL91204.1|	0.0	0.0	6.0	5.0	5.0	2.0	2.0	6.0	5.0	6.0	3.0	3.0	0.0	2.0	6.0	5.0	4.0	2.0	5.0	1.0	2.0	0.0
gi|19912226|dbj|BAB88404.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|20259518|gb|AAM13879.1|	0.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|204423|gb|AAA41253.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|20514985|gb|AAM23323.1|	0.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	4.0	0.0	2.0	1.0	0.0	0.0
gi|205299|gb|AAA41565.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|206600985|gb|ACI16355.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|209571418|dbj|BAG75105.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|21109855|gb|AAM38333.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|21112304|gb|AAM40554.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|21115395|gb|AAM43337.1|	0.0	0.0	2.0	0.0	8.0	2.0	3.0	6.0	3.0	2.0	6.0	4.0	2.0	3.0	1.0	3.0	8.0	0.0	3.0	2.0	1.0	2.0
gi|2114112|dbj|BAA20086.1|	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0
gi|212286446|dbj|BAG82876.1|	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
gi|21324076|dbj|BAB98701.1|	0.0	0.0	2.0	4.0	0.0	5.0	1.0	2.0	2.0	2.0	5.0	5.0	0.0	3.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	2.0
gi|21324857|dbj|BAB99480.1|	0.0	0.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	1.0	1.0	2.0
gi|21436685|emb|CAD33708.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|2145152|gb|AAB63015.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|215164|gb|AAA96598.1|	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|215368|gb|AAA32300.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|216292|dbj|BAA02521.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|216426|dbj|BAA02527.1|	0.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
gi|216849|dbj|BAA01182.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
gi|21702210|emb|CAD32957.1|	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
gi|217228794|gb|ACK10579.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0
gi|217337193|gb|ACK42986.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|217988132|gb|EEC54456.1|	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	3.0	2.0	1.0	1.0	1.0	2.0	3.0	0.0	0.0	0.0
gi|2183291|gb|AAC28125.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
gi|21928117|gb|AAM78086.1|	0.0	0.0	0.0	1.0	3.0	3.0	0.0	2.0	3.0	3.0	3.0	3.0	0.0	2.0	1.0	3.0	3.0	0.0	2.0	1.0	0.0	2.0
gi|21960883|gb|AAM87431.1|AE013993_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|219807263|dbj|BAH10636.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|219998158|gb|ACL74759.1|	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2209061|dbj|BAA20536.1|	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|222355238|gb|ACM48349.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|2231062|emb|CAB07443.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|223403300|gb|ACM89182.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|223558040|gb|ACM91046.1|	0.0	0.0	1.0	2.0	4.0	0.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	3.0	3.0	4.0	1.0	1.0	2.0	1.0	1.0	0.0
gi|223558101|gb|ACM91105.1|	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|223951460|gb|ACN29695.1|	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	3.0	5.0	2.0	4.0	2.0	3.0	2.0	0.0	2.0	3.0
gi|225008508|gb|ACN78884.1|	0.0	0.0	6.0	5.0	13.0	5.0	2.0	10.0	11.0	10.0	4.0	9.0	1.0	9.0	8.0	6.0	12.0	2.0	12.0	4.0	4.0	2.0
gi|225016050|gb|ACN78954.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|225016052|gb|ACN78955.1|	0.0	0.0	2.0	1.0	1.0	0.0	1.0	3.0	3.0	1.0	2.0	6.0	0.0	4.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0
gi|225032186|gb|ACN79585.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|2253101|gb|AAB62870.1|	0.0	0.0	16.0	13.0	13.0	7.0	10.0	13.0	19.0	12.0	10.0	18.0	11.0	27.0	17.0	19.0	17.0	2.0	17.0	9.0	2.0	5.0
gi|226377551|gb|ACO52514.1|	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0
gi|226443498|gb|ACO57638.1|	0.0	0.0	2.0	2.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|22651488|gb|AAL83700.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|226525535|gb|ACO70964.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|22775333|dbj|BAC11844.1|	0.0	0.0	1.0	2.0	1.0	4.0	0.0	1.0	0.0	1.0	3.0	3.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	2.0
gi|22777772|dbj|BAC14043.1|	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
gi|2289790|dbj|BAA21669.1|	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	3.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	3.0	1.0	1.0	1.0	1.0	0.0
gi|2293136|gb|AAC00214.1|	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
gi|2293139|gb|AAC00217.1|	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|2293140|gb|AAC00218.1|	0.0	0.0	0.0	3.0	1.0	5.0	1.0	2.0	1.0	2.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	2.0	4.0
gi|2293205|gb|AAC00283.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2293305|gb|AAC00383.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0
gi|2313523|gb|AAD07485.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|2323344|gb|AAB82656.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|2323355|gb|AAB66561.1|	0.0	0.0	1.0	5.0	2.0	4.0	2.0	2.0	5.0	2.0	2.0	3.0	0.0	3.0	1.0	4.0	2.0	3.0	1.0	1.0	1.0	0.0
gi|23304841|emb|CAD48308.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
gi|23304843|emb|CAD48309.1|	0.0	0.0	1.0	5.0	4.0	7.0	0.0	2.0	2.0	0.0	7.0	3.0	0.0	5.0	3.0	4.0	2.0	0.0	5.0	3.0	0.0	1.0
gi|23304845|emb|CAD48310.1|	0.0	0.0	7.0	6.0	10.0	2.0	6.0	4.0	9.0	8.0	6.0	11.0	1.0	5.0	7.0	9.0	8.0	4.0	8.0	4.0	2.0	5.0
gi|23325446|gb|AAN24099.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|23325667|gb|AAN24297.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
gi|23325740|gb|AAN24362.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|23325747|gb|AAN24368.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|23491576|dbj|BAC16750.1|	0.0	0.0	3.0	1.0	1.0	0.0	1.0	3.0	2.0	0.0	6.0	1.0	0.0	0.0	3.0	4.0	0.0	0.0	3.0	0.0	0.0	1.0
gi|23616924|dbj|BAC20640.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|237770100|gb|ACR19005.1|	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0
gi|237770102|gb|ACR19007.1|	0.0	0.0	1.0	2.0	3.0	1.0	1.0	4.0	2.0	1.0	3.0	4.0	1.0	2.0	2.0	2.0	3.0	0.0	3.0	1.0	1.0	1.0
gi|24137649|dbj|BAC22065.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|242347882|gb|ACS92711.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2429092|gb|AAB70867.1|	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0
gi|24306106|gb|AAN52525.1|AF442961_1	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|24377478|gb|AAN58797.1|AE014947_9	0.0	0.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	2.0	6.0	0.0	0.0	3.0	2.0	1.0	0.0	2.0	0.0	0.0	3.0
gi|24377968|gb|AAN59243.1|AE014991_9	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0
gi|2462706|emb|CAA74937.1|	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2465415|gb|AAC39272.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|24899853|gb|AAD33394.2|AF128887_1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2541901|dbj|BAA22834.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|254547257|gb|ACT66689.1|	0.0	0.0	5.0	3.0	3.0	1.0	3.0	2.0	4.0	9.0	4.0	2.0	3.0	6.0	5.0	4.0	5.0	4.0	4.0	1.0	2.0	3.0
gi|255345703|gb|ACU05029.1|	0.0	0.0	8.0	6.0	26.0	6.0	11.0	9.0	12.0	15.0	8.0	23.0	1.0	12.0	10.0	15.0	25.0	5.0	14.0	6.0	2.0	6.0
gi|255502761|gb|ACU11859.1|	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|257143787|emb|CAZ44333.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|25989577|gb|AAN05450.1|	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|25989579|gb|AAN05452.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|25989600|gb|AAN05443.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|26107529|gb|AAN79728.1|AE016759_2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|26107651|gb|AAN79850.1|AE016759_124	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|261372617|gb|ACX75362.1|	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
gi|2618856|gb|AAC67285.1|	0.0	0.0	1.0	2.0	0.0	3.0	1.0	2.0	0.0	1.0	4.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0
gi|262089670|gb|ACY24766.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|2623298|gb|AAB86444.1|	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|26278601|gb|AAM18789.1|	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
gi|263200310|gb|ACY69989.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2633018|emb|CAB12524.1|	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
gi|2633019|emb|CAB12525.1|	0.0	0.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2633122|emb|CAB12627.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2642187|gb|AAB86925.1|	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
gi|2645416|gb|AAB87371.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2645846|gb|AAD03471.1|	0.0	0.0	1.0	3.0	2.0	2.0	0.0	2.0	1.0	0.0	3.0	1.0	0.0	1.0	3.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0
gi|2648032|emb|CAA04707.1|	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|2655029|gb|AAD13341.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2660639|emb|CAA04523.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
gi|2660688|gb|AAB88084.1|	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
gi|2688048|gb|AAC66547.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|269969494|gb|ACZ54907.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|27285928|gb|AAN95307.1|	0.0	0.0	1.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	4.0	5.0	0.0	4.0	1.0	2.0	4.0	0.0	2.0	3.0	1.0	1.0
gi|27544256|dbj|BAC54904.1|	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	3.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
gi|2765752|emb|CAB07810.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|2780210|emb|CAB06816.1|	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2780736|dbj|BAA24360.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|2801805|gb|AAB97471.1|	0.0	0.0	2.0	2.0	3.0	2.0	1.0	3.0	5.0	3.0	0.0	2.0	1.0	2.0	4.0	5.0	4.0	1.0	3.0	0.0	2.0	2.0
gi|2804586|gb|AAD03472.1|	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|28075822|gb|AAO31370.1|	0.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
gi|280977753|gb|ACZ98594.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gi|280977757|gb|ACZ98596.1|	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|28195225|gb|AAO33821.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
gi|28268728|dbj|BAC56887.1|	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
gi|28274151|gb|AAO33827.1|	0.0	0.0	6.0	2.0	5.0	1.0	2.0	9.0	3.0	2.0	1.0	5.0	3.0	5.0	1.0	2.0	1.0	1.0	5.0	0.0	1.0	1.0
gi|28274157|gb|AAO33832.1|	0.0	0.0	11.0	12.0	16.0	4.0	5.0	11.0	13.0	12.0	6.0	16.0	1.0	12.0	10.0	12.0	22.0	1.0	13.0	9.0	6.0	3.0
gi|283132536|dbj|BAI63641.1|	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
gi|283827709|gb|ADB43998.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|283827711|gb|ADB43999.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|288551611|gb|ADC53302.1|	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|289178295|gb|ADC85541.1|	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
gi|290506|gb|AAA62009.1|	0.0	0.0	0.0	4.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0
gi|290864|gb|AAA24920.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|291292284|gb|ADD92014.1|	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0
