ID,High_c
K10439,0.000471607
K06041,0.00047168
K11072,0.000471993
K09014,0.000472288
K03269,0.000472295
K06199,0.000472431
K02118,0.000474714
K06901,0.000475
K01744,0.0004761
K05515,0.000476506
K13002,0.000476697
K07170,0.00047683
K04075,0.000477428
K00013,0.000477788
K02117,0.000477912
K06861,0.000478147
K02914,0.000478344
K01673,0.000478441
K01918,0.000479105
K01246,0.000479455
K03787,0.000479511
K00767,0.000480015
K03589,0.000480815
K07042,0.000481184
K02340,0.000483871
K02050,0.000484144
K04066,0.000484591
K03601,0.000484743
K07238,0.000485078
K03437,0.000485349
K02346,0.000486095
K01787,0.000486507
K00240,0.00048729
K03217,0.000488781
K01284,0.000489073
K06973,0.00048985
K03340,0.000490131
K01890,0.000490284
K09861,0.000490289
K03773,0.000490395
K01685,0.000490855
K07462,0.000491408
K02377,0.000493057
K03458,0.000493258
K07139,0.00049433
K11754,0.000494975
K07742,0.000495885
K00940,0.000497099
K00782,0.000497459
K05810,0.000497724
K00338,0.00049808
K00633,0.00049904
K01735,0.000500288
K00243,0.000500363
K05833,0.000500568
K01695,0.000501245
K00290,0.000501561
K11752,0.000503756
K01138,0.000504944
K04096,0.000505079
K10540,0.000505707
K01130,0.000505989
K03113,0.000506896
K03118,0.000508197
K02519,0.000508367
K03778,0.000508377
K09817,0.000509275
K01811,0.000510183
K09765,0.000510579
K00018,0.000511285
K01005,0.00051134
K03783,0.00051145
K00800,0.000511492
K01051,0.000511906
K01872,0.000512295
K03216,0.000512593
K06148,0.000512649
K01719,0.00051279
K01639,0.000512983
K01924,0.000515011
K09811,0.000515344
K01925,0.000515689
K07258,0.00051573
K07646,0.000515813
K01658,0.000516037
K03588,0.000516643
K07484,0.000516725
K02647,0.000517161
K07667,0.000517616
K01269,0.000517675
K02337,0.000519505
K03453,0.000519847
K04564,0.000520023
K01278,0.00052165
K02056,0.00052204
K02823,0.000522069
K03555,0.000522146
K03665,0.000522994
K03168,0.000523748
K01950,0.00052397
K07043,0.000525519
K01812,0.000526498
K13038,0.000526542
K02120,0.000527399
K01625,0.000528118
K01961,0.000528141
K08978,0.00052821
K05592,0.000530484
K03892,0.000530533
K09457,0.000530617
K01914,0.000531833
K07443,0.000531962
K02037,0.000532362
K01938,0.000532477
K03270,0.000532635
K01188,0.000532698
K02313,0.000532731
K00979,0.000533382
K00208,0.00053521
K00074,0.000535435
K02335,0.000535959
K01681,0.00053662
K00241,0.000536721
K02406,0.000536764
K07173,0.000537319
K00864,0.00053785
K00857,0.000538058
K02038,0.000538165
K01711,0.000538826
K07444,0.00053978
K01873,0.000540645
K03570,0.000540672
K02493,0.000541983
K07005,0.000542515
K11069,0.000542985
K04762,0.000543691
K09816,0.000543742
K00854,0.000544494
K01077,0.00054518
K06400,0.000545192
K00571,0.000545744
K00048,0.000546407
K00611,0.000547946
K03629,0.00054821
K00657,0.000549367
K00969,0.000549924
K00075,0.000550099
K03328,0.000550976
K03704,0.000551293
K03615,0.000551786
K06881,0.000551928
K07729,0.000552408
K00798,0.000552719
K04486,0.000553217
K01956,0.000554122
K07148,0.000554384
K01012,0.000554416
K03073,0.000554815
K09772,0.000555028
K03742,0.000555895
K02484,0.000555971
K03565,0.000557194
K03703,0.000559619
K02039,0.000559976
K01972,0.000559987
K02124,0.000561054
K10206,0.000563582
K11068,0.000564387
K03650,0.000564414
K11753,0.00056498
K00548,0.000564984
K07079,0.000565007
K03719,0.000565167
K07391,0.000565271
K07507,0.000566104
K00297,0.000566122
K00053,0.000566679
K00937,0.000566941
K12340,0.00056715
K13789,0.000568579
K02837,0.00056893
K00099,0.000570762
K07460,0.000572398
K02687,0.000572859
K11717,0.000572917
K01775,0.000573035
K00330,0.000573134
K00765,0.000573278
K03070,0.000573538
K01258,0.000574212
K00817,0.000574817
K01372,0.000575257
K07090,0.000575369
K01534,0.000575394
K00931,0.000575527
K06920,0.000575858
K03702,0.000577025
K01886,0.000577779
K01497,0.000578424
K01883,0.000578529
K06213,0.000579043
K03625,0.000579624
K01417,0.000580756
K00962,0.00058241
K07088,0.000582586
K07322,0.00058306
K00868,0.000583873
K11070,0.000584079
K01129,0.000584083
K00859,0.000585105
K00340,0.000585965
K00147,0.000587442
K09922,0.000588906
K00145,0.000590882
K01893,0.00059143
K01043,0.000591737
K09951,0.00059187
K06200,0.000592411
K08218,0.000592824
K00639,0.000593176
K01869,0.000595374
K12308,0.000595577
K01620,0.000596103
K01889,0.000597309
K01929,0.000597431
K01887,0.000598653
K01633,0.000599259
K03495,0.000599348
K02371,0.000599658
K03839,0.000600188
K03386,0.000600236
K00382,0.000600937
K00604,0.00060138
K01952,0.000601624
K09903,0.000601921
K11071,0.000602264
K03685,0.000602729
K01755,0.000603708
K01703,0.000603983
K01465,0.000604096
K01912,0.000605503
K01937,0.00060615
K01870,0.000607472
K01892,0.000608294
K02316,0.000609111
K01880,0.000609135
K00626,0.000609407
K00031,0.000610306
K01847,0.000610564
K00248,0.000610926
K01151,0.000611006
K03442,0.000611973
K03116,0.000613148
K03150,0.000614397
K04485,0.00061463
K00919,0.000615137
K03564,0.00061584
K01933,0.000615958
K03524,0.000616655
K07301,0.000616849
K00849,0.000617015
K01338,0.000618746
K00981,0.000620832
K03596,0.000621698
K06997,0.000623461
K01649,0.000623751
K01778,0.000625522
K03046,0.000625871
K01926,0.000626886
K00820,0.000627061
K03501,0.000627423
K01866,0.000627621
K00600,0.000627834
K02858,0.00062794
K00057,0.000629717
K03734,0.000629719
K06958,0.000629759
K01647,0.00063
K00606,0.000630075
K06207,0.000630189
K01945,0.000631229
K00024,0.00063246
K03584,0.000632792
K03307,0.000632909
K00757,0.000632938
K03614,0.000633444
K03106,0.000634043
K09761,0.000634058
K05837,0.00063415
K02563,0.000634685
K00610,0.000635174
K01495,0.000635688
K02500,0.000635792
K01613,0.000636993
K09117,0.000637921
K03550,0.000640398
K02835,0.000640818
K00645,0.000640998
K00941,0.00064156
K01000,0.000641959
K00858,0.00064293
K01623,0.000645459
K00133,0.000645684
K03823,0.0006462
K09955,0.000646531
K03978,0.000646763
K01159,0.00064733
K00052,0.000648184
K01726,0.000648444
K02338,0.000648583
K03110,0.000648746
K00925,0.000651428
K03744,0.000651876
K03527,0.000653187
K01814,0.000654145
K03979,0.00065425
K06153,0.000656147
K01607,0.000656714
K01874,0.000656809
K01733,0.000657836
K06960,0.000658717
K01243,0.000659473
K03292,0.00065972
K03525,0.000659841
K03101,0.000662129
K01704,0.000662597
K03816,0.000663494
K02358,0.000664128
K01533,0.000664634
K02528,0.00066493
K06201,0.000667323
K07979,0.000667487
K00560,0.000667887
K09810,0.000669189
K01736,0.000669581
K03559,0.000669942
K03043,0.000670397
K02357,0.000672016
K01006,0.000677878
K02051,0.000678256
K03531,0.000678469
K02036,0.000678699
K02426,0.000679788
K09812,0.000681299
K00625,0.000681623
K06942,0.000683574
K00773,0.000683718
K00567,0.000683985
K02860,0.000684533
K04567,0.000684813
K03152,0.000685528
K12410,0.000685706
K00174,0.000686106
K00995,0.000687419
K01867,0.000687888
K01687,0.000688842
K01591,0.000689201
K00873,0.000690027
K09013,0.000691718
K06131,0.000692885
K00837,0.000693758
K03282,0.000694198
K01809,0.000695224
K02028,0.000696404
K00001,0.000697312
K03536,0.000698732
K00930,0.000699792
K01737,0.00069999
K01928,0.00070015
K01940,0.000700717
K01815,0.000700914
K01776,0.000701091
K00793,0.000701118
K00655,0.000701517
K11065,0.000701966
K01662,0.00070402
K01756,0.000704046
K00176,0.000704186
K00759,0.000704256
K00014,0.000704753
K07052,0.000705026
K03177,0.000705111
K06518,0.00070697
K03086,0.00070969
K01686,0.000710647
K06217,0.000710656
K05919,0.000710866
K04751,0.000710892
K01868,0.000711066
K01921,0.000711428
K03469,0.000711544
K00638,0.000711814
K03154,0.000711981
K00794,0.000712799
K01881,0.000712985
K02501,0.000713837
K01854,0.000713887
K01606,0.000714042
K02836,0.000714145
K01491,0.000715089
K00806,0.000715434
K00088,0.000715831
K07098,0.00071599
K03218,0.000715996
K03439,0.000716006
K09748,0.000717252
K06911,0.00071774
K02967,0.000721346
K02217,0.000722996
K07001,0.000723779
K03786,0.000726818
K00677,0.000727188
K01619,0.0007272
K03327,0.000728987
K01586,0.000729007
K04079,0.000729197
K07478,0.000729993
K01610,0.000730211
K04758,0.000730274
K00948,0.000730684
K01142,0.000733317
K03613,0.000734641
K02600,0.000736597
K01507,0.000736831
K03977,0.000737833
K03617,0.000739007
K09458,0.000739469
K01876,0.000739609
K00991,0.000740103
K06966,0.000740403
K02314,0.000742829
K00046,0.000744759
K03595,0.000745065
K00927,0.000745378
K00789,0.000745988
K11175,0.000746397
K01442,0.000746919
K03544,0.000747624
K02035,0.000749163
K03526,0.000749577
K00287,0.000749758
K00616,0.000750595
K00831,0.000752086
K00783,0.000753389
K00602,0.000754387
K02008,0.000755345
K01362,0.000755688
K00928,0.000756122
K00609,0.00075699
K01689,0.000757151
K06975,0.000757265
K03402,0.000758092
K00826,0.000759131
K02945,0.000762681
K00554,0.000764345
K01885,0.000765224
K00651,0.0007656
K03925,0.00076663
K03648,0.000769064
K03470,0.000771949
K00761,0.000773021
K07491,0.000773457
K03075,0.000773565
K03284,0.000773607
K05595,0.000774598
K01993,0.000774612
K03551,0.000775628
K00950,0.00077722
K00286,0.000778207
K01875,0.000779745
K00784,0.000780235
K01579,0.000781795
K06168,0.000782906
K03976,0.000783914
K06941,0.000784084
K06949,0.000784642
K03768,0.000788918
K01262,0.000790021
K01270,0.000790279
K07029,0.000790695
K06287,0.000793988
K07665,0.000794006
K07075,0.000797501
K02520,0.000797563
K00215,0.000799181
K00721,0.000800334
K04487,0.000800756
K03737,0.000801154
K01409,0.000801983
K01810,0.000806039
K01209,0.000807441
K09888,0.000810128
K06158,0.000812769
K03699,0.000815049
K01489,0.000817103
K01652,0.000818387
K01516,0.000819931
K02111,0.000820707
K02982,0.000825121
K01056,0.000825938
K01653,0.000826022
K03924,0.000827523
K07497,0.000829919
K03687,0.00083109
K03521,0.000833498
K02040,0.000833943
K00942,0.00083786
K03553,0.000838099
K01939,0.000838153
K06173,0.000839393
K02437,0.000839612
K03076,0.000840234
K11755,0.000840741
K03602,0.000841784
K02372,0.000842201
K07114,0.000842778
K07657,0.000845542
K02112,0.000845818
K01153,0.00084644
K06921,0.000847169
K07011,0.000848331
K02057,0.000849135
K03695,0.000849211
K10947,0.00084977
K00951,0.000851515
K02115,0.000852126
K04759,0.000854592
K06969,0.000855386
K00688,0.000855867
K01448,0.000856092
K02108,0.000857256
K05970,0.000858229
K03438,0.000858286
K02113,0.000859264
K07407,0.000859305
K07447,0.000859599
K03545,0.00086077
K02988,0.00086112
K04763,0.00086164
K02429,0.000861654
K02926,0.000863701
K01966,0.000864685
K02495,0.000865176
K00058,0.000867941
K01923,0.000868028
K01752,0.000868442
K03574,0.000872331
K07727,0.000873762
K00971,0.000874918
K01803,0.000877261
K03657,0.00088096
K03308,0.000881346
K02027,0.000881749
K00656,0.000882008
K00700,0.000882175
K03040,0.000885045
K04043,0.000893735
K00175,0.000894316
K10773,0.000896967
K02906,0.000897208
K00954,0.000902575
K02031,0.00090418
K06871,0.000904454
K06896,0.000905901
K01802,0.000908941
K00760,0.000911064
K00874,0.000911464
K01955,0.000912663
K06187,0.000914394
K02469,0.000918942
K02907,0.000919695
K01588,0.000921033
K07560,0.000921845
K00067,0.000921967
K02834,0.000922111
K08998,0.000922434
K02886,0.000922457
K00703,0.000925263
K07095,0.000925876
K03534,0.000927455
K01493,0.00092924
K00986,0.000929604
K00527,0.000932155
K07636,0.000932285
K02033,0.000936133
K00891,0.000936437
K00648,0.000936965
K00788,0.000937902
K01951,0.000943139
K03797,0.000944503
K03701,0.000947488
K07137,0.000952057
K00661,0.000952436
K02939,0.000952902
K07154,0.000953177
K00790,0.000957122
K01515,0.000957577
K03654,0.000961257
K02470,0.00096171
K02871,0.000962089
K09710,0.000965283
K00876,0.000966212
K01424,0.000969647
K02032,0.000970911
K02935,0.00097328
K06925,0.000975498
K02931,0.000977471
K00939,0.0009781
K03798,0.000978992
K07568,0.000980092
K00134,0.000980391
K14155,0.000981856
K01738,0.000992568
K02933,0.000993328
K02876,0.00099463
K02863,0.000994834
K00791,0.00099515
K01783,0.000996806
K01808,0.00099908
K03630,0.000999651
K02996,0.000999853
K03522,0.001001315
K07171,0.001003097
K01462,0.001003477
K02109,0.001003705
K02968,0.001005649
K00384,0.001005782
K01443,0.001006435
K02342,0.001006816
K01520,0.001008571
K03205,0.001009205
K00226,0.001012304
K01791,0.001015082
K00262,0.001020409
K01714,0.001020794
K00640,0.001022157
K03427,0.001022436
K02601,0.001023376
K07085,0.00103641
K02030,0.001047622
K00558,0.001047635
K03664,0.001049237
K02879,0.001051893
K09686,0.00105439
K02864,0.001054695
K02034,0.001057838
K00266,0.001058644
K04068,0.001063546
K02994,0.001065673
K02881,0.001068169
K02916,0.001074262
K07566,0.001076302
K08303,0.001076496
K01770,0.001079461
K00762,0.001080003
K01126,0.001081298
K02986,0.001082099
K03498,0.001086084
K03424,0.001088089
K00973,0.001090267
K03686,0.001090711
K02878,0.001091302
K02477,0.001093073
K03210,0.001098736
K01358,0.00109939
K01991,0.001108106
K02992,0.001113732
K00012,0.001115138
K01104,0.001116571
K00705,0.001119645
K03499,0.001120529
K03569,0.001121073
K02356,0.001126483
K00847,0.001127099
K00566,0.001127627
K01840,0.001128532
K02956,0.001128846
K02503,0.00112957
K01992,0.001131278
K02946,0.001138043
K02483,0.001139347
K01740,0.001145339
K03561,0.001147845
K04069,0.001148682
K01897,0.001149184
K02016,0.001149625
K07056,0.001155353
K03585,0.001158833
K03624,0.001159369
K02884,0.001159493
K03169,0.001167501
K04077,0.001168807
K02904,0.001169447
K02838,0.001170701
K02895,0.001171952
K03287,0.001172964
K03310,0.00117347
K02950,0.001175302
K01624,0.001176914
K02114,0.001176926
K00764,0.00118128
K09687,0.001182257
K03091,0.00118522
K01790,0.001189198
K01572,0.001195684
K02952,0.001197958
K07737,0.001199896
K02902,0.001200009
K07567,0.001216826
K02013,0.001221108
K01785,0.0012235
K02887,0.001224692
K03718,0.001226442
K02890,0.001229294
K02518,0.001229646
K02867,0.001229677
K01915,0.00123849
K02965,0.001240044
K07107,0.001240083
K03655,0.001242527
K02006,0.001245783
K02029,0.00124879
K02005,0.001254455
K02970,0.001254547
K01238,0.001260061
K01206,0.001266739
K01154,0.001270255
K02892,0.001276355
K07473,0.001292813
K02888,0.001293256
K01265,0.001306664
K01734,0.001307955
K02948,0.001326333
K03100,0.001327132
K01091,0.00134377
K06889,0.001353182
K02015,0.001369939
K01759,0.001375224
K06142,0.001376045
K00945,0.001376717
K02874,0.001384314
K02961,0.001401026
K00845,0.001401552
K02110,0.001410494
K05808,0.001413377
K00975,0.001418405
K03711,0.001436236
K02963,0.001457061
K02913,0.001466441
K02954,0.001477094
K01710,0.001484283
K02959,0.001491478
K02911,0.001491568
K02564,0.001506443
K00059,0.001528207
K00615,0.001537253
K02909,0.00153878
K00680,0.001541456
K02990,0.001574333
K01187,0.00157489
K03497,0.00158175
K02355,0.001602229
K02899,0.001603278
K11189,0.001613595
K07024,0.001640369
K03832,0.00164534
K03111,0.001650798
K06180,0.001664419
K02529,0.001666999
K03296,0.001679666
K07025,0.001702375
K12373,0.001715641
K01784,0.0017696
K05349,0.001808488
K06950,0.001832485
K00850,0.001883699
K03496,0.001890199
K00100,0.001921855
K07240,0.001937131
K04078,0.001952109
K02014,0.001972207
K02078,0.001974109
K01834,0.002076724
K07133,0.002306787
K01447,0.00231214
K01990,0.002327074
K02026,0.002373436
K02025,0.002408206
K01190,0.002462966
K13993,0.002629645
K00936,0.002630435
K00754,0.003071417
K00599,0.003151722
K06147,0.003170345
K03530,0.003294296
K00540,0.003501958
K02004,0.003527391
K03671,0.003563516
K02003,0.00376002
K03088,0.009709173
